Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745017350.55,0,0,34.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017355.59,0,0,42.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017360.53,0,0,42.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017365.59,0,0,37.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017370.55,0,0,36.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017375.59,0,0,33.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017380.58,0,0,41.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017385.59,0,0,39.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017390.56,0,0,41.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017395.58,0,0,38.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017400.56,0,0,40.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017405.56,0,0,36.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017410.57,0,0,36.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017415.55,0,0,39.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017420.59,0,0,35.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017425.56,0,0,32.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017430.6,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017435.56,0,0,34.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017440.58,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017445.56,0,0,34.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017450.59,0,0,38.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017455.61,0,0,37.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017460.59,0,0,38.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017465.54,0,0,38.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017470.58,0,0,39.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017475.56,0,0,35.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017480.59,0,0,31.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017485.56,0,0,34.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017490.59,0,0,33.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017495.55,0,0,34.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017500.58,0,0,37.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017505.55,0,0,42.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017510.58,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017515.53,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017520.59,0,0,34.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017525.55,0,0,36.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017530.61,0,0,40.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017535.56,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017540.59,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017545.56,0,0,37.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017550.59,0,0,34.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017555.57,0,0,36.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017560.59,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017565.56,0,0,34.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017570.56,0,0,34.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017575.56,0,0,31.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017580.58,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017585.56,0,0,37.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017590.64,0,0,36.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017595.56,0,0,38.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017600.59,0,0,36.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017605.56,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017610.59,0,0,32.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017615.56,0,0,34.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017620.56,0,0,34.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017625.56,0,0,31.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017630.59,0,0,36.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017635.56,0,0,40.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017640.59,0,0,38.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017645.56,0,0,39.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017650.59,0,0,37.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017655.59,0,0,36.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017660.58,0,0,37.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017665.56,0,0,37.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017670.6,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017675.53,0,0,35.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017680.59,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017685.55,0,0,36.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017690.58,0,0,36.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017695.55,0,0,43.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017700.58,0,0,32.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017705.56,0,0,36.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017710.58,0,0,27.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017715.59,0,0,30.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017720.59,0,0,31.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017725.53,0,0,31.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017730.58,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017735.56,0,0,25.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017740.58,0,0,32.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017745.56,0,0,26.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017750.57,0,0,26.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017755.59,0,0,25.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017760.55,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017765.58,0,0,29.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017770.56,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017775.56,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017780.56,0,0,26.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017785.58,0,0,32.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017790.59,0,0,33.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017795.58,0,0,34.8,0.2,0.2,0.2,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017800.56,0,0,29.6,0.2,0.2,0.2,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017805.59,0,0,26.8,0.4,0.4,0.4,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017810.56,0,0,29.8,0.4,0.4,0.4,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017815.58,0,0,31.6,0.8,0.8,0.8,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017820.56,0,0,34.4,0.8,0.8,0.8,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017825.6,0,0,33.4,0.2,0.2,0.2,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017830.54,0,0,33.4,0.2,0.2,0.2,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017835.58,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017840.56,0,0,27.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017845.59,0,0,27.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017850.56,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017855.59,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017860.59,0,0,25.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017865.59,0,0,34.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017870.56,0,0,30.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017875.58,0,0,29.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017880.53,0,0,29.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017885.59,0,0,26.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017890.56,0,0,31.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017895.58,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017900.56,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017905.59,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017910.55,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017915.59,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017920.56,0,0,30.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017925.59,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017930.54,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017935.64,0,0,29.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017940.56,0,0,28.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017945.59,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017950.56,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017955.58,0,0,27.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017960.56,0,0,22.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017965.58,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017970.56,0,0,31.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017975.58,0,0,24.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017980.56,0,0,34.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017985.56,0,0,34.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017990.56,0,0,24.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745017995.58,0,0,23.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018000.56,0,0,26.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018005.62,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018010.56,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018015.58,0,0,29.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018020.56,0,0,30.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018025.59,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018030.56,0,0,24.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018035.56,0,0,35.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018040.56,0,0,35.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018045.56,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018050.58,0,0,29.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018055.56,0,0,30.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
